timestamp,height,x_speed,y_speed,z_speed,pitch,roll,yaw,temperature,distance,barometer,flight_time,battery,mp_distance_x,mp_distance_y,mp_distance_z,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class,mid,x,y,z,vgx,vgy,vgz,templ,temph,tof,h,bat,time,agx,agy,agz,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.qos,wlan.qos.priority,wlan.qos.ack,wlan.ccmp.extiv,wlan.wep.key,radiotap.hdr_length,radiotap.antenna_signal,radiotap.signal_quality,radiotap.channel.flags.ofdm,radiotap.channel.flags.cck,wlan_radio.datarate,wlan_radio.channel,wlan_radio.frequency,wlan_radio.signal_strength (dbm),wlan_radio.Noise level (dbm),wlan_radio.SNR (db),wlan_radio.preamble
43661.75075,80.0,0.0,0.0,0.0,-1,0,0,67.0,83.0,21294.0,3.0,75.0,-6.0,0.0,84.0,276,226,3.0,44,0,1,0,1,0,0,49,2048.0,20.0,192.0,47.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,172.0,25.0,164,2,8,0.026955,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43662.064085,80.0,0.0,0.0,0.0,-1,0,0,67.0,82.0,21290.0,4.0,75.0,-11.0,-3.0,84.0,280,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.025239,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43662.32339,80.0,0.0,0.0,0.0,-1,0,0,67.0,82.0,21293.0,5.0,75.0,-11.0,-3.0,84.0,280,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.025239,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43662.58162,80.0,0.0,0.0,0.0,-1,0,0,67.0,82.0,21294.0,5.0,75.0,-11.0,-3.0,84.0,280,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.025239,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43664.528745,80.0,0.0,0.0,0.0,-1,0,0,67.0,82.0,21291.0,5.0,75.0,-11.0,-3.0,84.0,321,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.378444,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43664.78455,80.0,1.0,0.0,0.0,-2,0,0,66.0,82.0,21295.0,6.0,75.0,-8.0,-3.0,85.0,321,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.378444,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43665.04162,80.0,1.0,0.0,0.0,-1,0,0,66.0,82.0,21296.0,7.0,75.0,-6.0,-6.0,84.0,321,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.378444,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43665.394845,80.0,0.0,0.0,0.0,0,0,0,67.0,81.0,21297.0,7.0,75.0,-6.0,-5.0,84.0,330,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.037782,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43665.873095,80.0,0.0,0.0,0.0,-1,0,0,67.0,82.0,21296.0,8.0,75.0,-3.0,-6.0,84.0,334,75,3.0,320,0,1,0,1,0,0,98,2048.0,20.0,41.0,95.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8899.0,21.0,73.0,13,2,8,0.001544,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43666.13083,80.0,0.0,0.0,0.0,-1,0,0,66.0,82.0,21288.0,8.0,75.0,-10.0,-8.0,84.0,334,75,3.0,320,0,1,0,1,0,0,98,2048.0,20.0,41.0,95.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8899.0,21.0,73.0,13,2,8,0.001544,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43666.39551,80.0,0.0,0.0,0.0,-1,0,0,66.0,83.0,21298.0,9.0,75.0,-14.0,-12.0,85.0,334,75,3.0,320,0,1,0,1,0,0,98,2048.0,20.0,41.0,95.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8899.0,21.0,73.0,13,2,8,0.001544,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43668.12901,80.0,0.0,0.0,0.0,-1,0,0,67.0,83.0,21284.0,9.0,75.0,-15.0,-14.0,85.0,356,86,2.0,44,1,0,1,0,0,0,195,2048.0,20.0,52.0,30795.0,64.0,128.0,6.0,2.0,3.0,63131.0,53.0,4196490002.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,2.918465,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43668.39448,80.0,0.0,0.0,0.0,-1,0,0,67.0,83.0,21292.0,10.0,75.0,-14.0,-14.0,85.0,356,86,2.0,44,1,0,1,0,0,0,195,2048.0,20.0,52.0,30795.0,64.0,128.0,6.0,2.0,3.0,63131.0,53.0,4196490002.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,2.918465,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43668.668245,80.0,0.0,0.0,-1.0,-1,0,0,67.0,89.0,21298.0,10.0,75.0,-16.0,-15.0,89.0,356,86,2.0,44,1,0,1,0,0,0,195,2048.0,20.0,52.0,30795.0,64.0,128.0,6.0,2.0,3.0,63131.0,53.0,4196490002.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,2.918465,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43668.99725,90.0,0.0,0.0,-2.0,-1,0,0,67.0,100.0,21301.0,11.0,75.0,-15.0,-12.0,99.0,368,229,3.0,44,0,1,0,1,0,0,134,2048.0,20.0,195.0,131.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,175.0,15.0,167,2,8,0.043254,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43669.25257,100.0,0.0,0.0,-1.0,-1,0,0,67.0,110.0,21315.0,11.0,75.0,-14.0,-12.0,110.0,368,229,3.0,44,0,1,0,1,0,0,134,2048.0,20.0,195.0,131.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,175.0,15.0,167,2,8,0.043254,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43669.51785,110.0,0.0,0.0,0.0,-1,0,0,67.0,118.0,21324.0,12.0,75.0,-16.0,-2.0,122.0,368,229,3.0,44,0,1,0,1,0,0,134,2048.0,20.0,195.0,131.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,175.0,15.0,167,2,8,0.043254,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43671.514215,110.0,0.0,0.0,2.0,-2,0,0,67.0,114.0,21318.0,12.0,75.0,-18.0,-7.0,120.0,392,86,2.0,44,1,0,1,0,0,0,230,2048.0,20.0,52.0,30798.0,64.0,128.0,6.0,2.0,3.0,55262.0,53.0,3202790146.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.474501,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43671.779505,90.0,1.0,0.0,2.0,-1,-1,0,67.0,94.0,21303.0,13.0,75.0,-13.0,-14.0,105.0,392,86,2.0,44,1,0,1,0,0,0,230,2048.0,20.0,52.0,30798.0,64.0,128.0,6.0,2.0,3.0,55262.0,53.0,3202790146.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.474501,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43672.036815,80.0,1.0,0.0,1.0,-1,-1,0,67.0,87.0,21288.0,13.0,75.0,-6.0,-22.0,94.0,392,86,2.0,44,1,0,1,0,0,0,230,2048.0,20.0,52.0,30798.0,64.0,128.0,6.0,2.0,3.0,55262.0,53.0,3202790146.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.474501,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43672.29363,80.0,0.0,-1.0,0.0,-1,-1,0,66.0,83.0,21287.0,14.0,75.0,-4.0,-23.0,88.0,392,86,2.0,44,1,0,1,0,0,0,230,2048.0,20.0,52.0,30798.0,64.0,128.0,6.0,2.0,3.0,55262.0,53.0,3202790146.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.474501,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43672.618175,70.0,0.0,-1.0,0.0,-2,-1,0,66.0,80.0,21284.0,14.0,75.0,-7.0,-20.0,83.0,400,230,3.0,44,0,1,0,1,0,0,177,2048.0,20.0,196.0,173.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,20.0,168,2,8,0.036482,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43672.877005,70.0,0.0,-1.0,0.0,1,-1,0,67.0,78.0,21282.0,15.0,75.0,-2.0,-14.0,81.0,400,230,3.0,44,0,1,0,1,0,0,177,2048.0,20.0,196.0,173.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,20.0,168,2,8,0.036482,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43673.14228,70.0,0.0,0.0,0.0,-7,0,0,67.0,79.0,21277.0,15.0,75.0,-2.0,-10.0,81.0,400,230,3.0,44,0,1,0,1,0,0,177,2048.0,20.0,196.0,173.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,20.0,168,2,8,0.036482,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43674.863035,70.0,4.0,0.0,0.0,0,0,0,67.0,79.0,21277.0,16.0,75.0,3.0,-13.0,82.0,419,231,3.0,320,0,1,0,1,0,0,212,2048.0,20.0,197.0,208.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,177.0,28.0,169,2,8,2.910917,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43675.118365,70.0,2.0,0.0,0.0,-1,-1,0,67.0,80.0,21282.0,16.0,75.0,22.0,-19.0,80.0,419,231,3.0,320,0,1,0,1,0,0,212,2048.0,20.0,197.0,208.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,177.0,28.0,169,2,8,2.910917,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43675.39367,70.0,2.0,0.0,0.0,-2,-1,0,66.0,78.0,21276.0,17.0,75.0,28.0,-15.0,85.0,419,231,3.0,320,0,1,0,1,0,0,212,2048.0,20.0,197.0,208.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,177.0,28.0,169,2,8,2.910917,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43675.911395,70.0,2.0,0.0,0.0,-2,-1,0,66.0,77.0,21280.0,18.0,75.0,35.0,-17.0,85.0,431,230,3.0,44,0,1,0,1,0,0,218,2048.0,20.0,196.0,214.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,29.0,168,2,8,0.050833,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43676.237605,70.0,2.0,0.0,0.0,-1,-1,0,67.0,77.0,21280.0,18.0,75.0,52.0,-34.0,69.0,439,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.02954,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43676.499885,70.0,2.0,-1.0,0.0,-1,-1,0,67.0,77.0,21272.0,19.0,75.0,48.0,-10.0,72.0,439,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.02954,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43676.758265,70.0,1.0,-1.0,0.0,-1,-1,0,67.0,79.0,21277.0,19.0,75.0,37.0,4.0,76.0,439,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.02954,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43678.763435,70.0,0.0,0.0,0.0,-1,0,0,67.0,78.0,21282.0,20.0,75.0,35.0,1.0,75.0,461,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.481745,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43679.029235,70.0,2.0,0.0,0.0,-3,0,0,67.0,78.0,21280.0,20.0,75.0,35.0,-10.0,75.0,461,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.481745,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43679.288035000005,70.0,2.0,0.0,0.0,-1,-1,0,67.0,77.0,21275.0,21.0,75.0,19.0,10.0,77.0,461,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.481745,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43679.550135,70.0,1.0,0.0,0.0,0,-1,0,67.0,75.0,21286.0,21.0,75.0,12.0,11.0,76.0,463,230,3.0,44,0,1,0,1,0,0,260,2048.0,20.0,196.0,256.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,51.0,168,2,8,0.007565,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43679.859545,70.0,1.0,0.0,0.0,-1,-1,0,67.0,76.0,21280.0,22.0,75.0,4.0,10.0,77.0,467,233,3.0,44,0,1,0,1,0,0,261,2048.0,20.0,199.0,257.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,179.0,48.0,171,2,8,0.007104,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43680.11734,70.0,0.0,-1.0,0.0,-1,0,0,67.0,77.0,21285.0,22.0,75.0,2.0,9.0,78.0,467,233,3.0,44,0,1,0,1,0,0,261,2048.0,20.0,199.0,257.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,179.0,48.0,171,2,8,0.007104,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43680.36924,70.0,0.0,0.0,0.0,-3,0,0,67.0,78.0,21285.0,23.0,75.0,3.0,9.0,79.0,467,233,3.0,44,0,1,0,1,0,0,261,2048.0,20.0,199.0,257.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,179.0,48.0,171,2,8,0.007104,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43682.10434,70.0,0.0,0.0,0.0,0,-1,0,68.0,78.0,21275.0,23.0,75.0,3.0,7.0,80.0,484,98,0.0,320,2,1,2,1,0,0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2.964391,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43682.36514,70.0,0.0,0.0,0.0,-1,0,0,68.0,79.0,21284.0,24.0,75.0,4.0,7.0,80.0,484,98,0.0,320,2,1,2,1,0,0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2.964391,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43682.625445,70.0,0.0,0.0,0.0,-1,0,0,67.0,79.0,21284.0,24.0,75.0,5.0,10.0,80.0,484,98,0.0,320,2,1,2,1,0,0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2.964391,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43683.161905,70.0,0.0,0.0,0.0,-1,-1,0,67.0,81.0,21281.0,25.0,75.0,7.0,14.0,80.0,495,229,3.0,44,0,1,0,1,0,0,303,2048.0,20.0,195.0,298.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,175.0,53.0,167,2,8,0.044461,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43683.478115000005,80.0,0.0,0.0,-1.0,-1,0,0,68.0,91.0,21292.0,25.0,75.0,8.0,17.0,89.0,499,230,3.0,44,0,1,0,1,0,0,304,2048.0,20.0,196.0,299.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,54.0,168,2,8,0.043735,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43683.737420000005,90.0,0.0,0.0,-1.0,0,0,0,68.0,101.0,21304.0,26.0,75.0,10.0,15.0,99.0,499,230,3.0,44,0,1,0,1,0,0,304,2048.0,20.0,196.0,299.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,54.0,168,2,8,0.043735,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43684.000715,100.0,0.0,0.0,-1.0,-1,-1,0,67.0,109.0,21311.0,26.0,75.0,9.0,15.0,107.0,499,230,3.0,44,0,1,0,1,0,0,304,2048.0,20.0,196.0,299.0,0.0,255.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,8890.0,176.0,54.0,168,2,8,0.043735,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43685.927295,110.0,0.0,0.0,0.0,0,0,0,67.0,113.0,21314.0,27.0,75.0,11.0,18.0,112.0,519,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.33523,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43686.207065,100.0,0.0,0.0,1.0,0,0,0,67.0,106.0,21311.0,27.0,75.0,8.0,12.0,112.0,519,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.33523,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43686.465915,90.0,0.0,0.0,1.0,-1,-1,0,68.0,96.0,21304.0,28.0,75.0,8.0,21.0,101.0,519,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,3.33523,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43686.818635,80.0,0.0,0.0,1.0,0,-1,0,68.0,88.0,21290.0,28.0,75.0,8.0,23.0,92.0,532,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.019907,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43687.07844500001,80.0,0.0,0.0,0.0,0,-1,0,67.0,82.0,21287.0,29.0,75.0,9.0,24.0,83.0,532,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.019907,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43687.343235,70.0,0.0,0.0,0.0,0,-1,0,67.0,80.0,21288.0,30.0,75.0,8.0,26.0,80.0,532,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.019907,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43687.595565,70.0,0.0,-2.0,0.0,-1,-2,0,68.0,80.0,21294.0,30.0,75.0,8.0,25.0,80.0,532,26,0.0,60,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.019907,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43689.53758,70.0,0.0,-1.0,0.0,0,0,0,68.0,80.0,21283.0,30.0,75.0,6.0,19.0,80.0,541,86,2.0,44,1,0,1,0,0,0,282,2048.0,20.0,52.0,45278.0,64.0,128.0,6.0,2.0,4.0,63335.0,53.0,301819923.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.365396,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43689.800875,70.0,0.0,-1.0,0.0,0,-1,0,67.0,79.0,21290.0,31.0,75.0,2.0,11.0,81.0,541,86,2.0,44,1,0,1,0,0,0,282,2048.0,20.0,52.0,45278.0,64.0,128.0,6.0,2.0,4.0,63335.0,53.0,301819923.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.365396,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43690.060695,70.0,0.0,-1.0,0.0,0,0,0,67.0,79.0,21287.0,32.0,75.0,2.0,8.0,81.0,541,86,2.0,44,1,0,1,0,0,0,282,2048.0,20.0,52.0,45278.0,64.0,128.0,6.0,2.0,4.0,63335.0,53.0,301819923.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,3.365396,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43690.41926,70.0,0.0,0.0,0.0,0,1,0,67.0,79.0,21279.0,32.0,75.0,3.0,5.0,81.0,550,86,2.0,44,1,0,1,0,0,0,283,2048.0,20.0,52.0,45279.0,64.0,128.0,6.0,2.0,4.0,61845.0,53.0,1771645947.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,0.068307,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43690.68156,70.0,3.0,0.0,0.0,-8,0,0,67.0,81.0,21283.0,33.0,75.0,2.0,8.0,81.0,550,86,2.0,44,1,0,1,0,0,0,283,2048.0,20.0,52.0,45279.0,64.0,128.0,6.0,2.0,4.0,61845.0,53.0,1771645947.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,0.068307,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43690.94044,70.0,3.0,0.0,0.0,0,-1,0,68.0,80.0,21288.0,33.0,75.0,-15.0,15.0,80.0,550,86,2.0,44,1,0,1,0,0,0,283,2048.0,20.0,52.0,45279.0,64.0,128.0,6.0,2.0,4.0,61845.0,53.0,1771645947.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,0.068307,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43691.20424,70.0,2.0,0.0,0.0,-1,-1,0,68.0,79.0,21290.0,34.0,75.0,-27.0,20.0,78.0,550,86,2.0,44,1,0,1,0,0,0,283,2048.0,20.0,52.0,45279.0,64.0,128.0,6.0,2.0,4.0,61845.0,53.0,1771645947.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,0.0,0,2,8,0.068307,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
